epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,144.759,1.68621,0.85002,0.77757,0.85596,0.81754,0.88208,0.47081,1.7319,0.88128,0.84062,0.00045941,0.00045941,0.00045941
43,146.509,1.74001,0.87024,0.78013,0.85102,0.81754,0.87949,0.48039,1.6858,0.85591,0.83795,0.00045842,0.00045842,0.00045842
44,151.771,1.60134,0.82476,0.77703,0.84747,0.81517,0.87359,0.48645,1.65997,0.84519,0.83716,0.00045743,0.00045743,0.00045743
45,162.604,1.56603,0.80684,0.7732,0.8441,0.81754,0.87401,0.48168,1.69018,0.85563,0.83847,0.00045644,0.00045644,0.00045644
46,168.451,1.61018,0.85894,0.7765,0.83856,0.82227,0.8795,0.47257,1.73755,0.86821,0.84205,0.00045545,0.00045545,0.00045545
47,172.088,1.72459,0.84778,0.78461,0.81061,0.84123,0.87496,0.47376,1.73534,0.88528,0.84161,0.00045446,0.00045446,0.00045446
48,179.647,1.89959,1.07319,0.77601,0.78376,0.84169,0.8585,0.4781,1.68421,0.95907,0.83892,0.00045347,0.00045347,0.00045347
49,181.638,1.58579,0.83308,0.78234,0.80509,0.84834,0.86733,0.48158,1.67732,0.94421,0.83998,0.00045248,0.00045248,0.00045248
50,183.481,1.39899,0.7807,0.78761,0.8038,0.85071,0.87918,0.49308,1.65542,0.87377,0.83703,0.00045149,0.00045149,0.00045149
51,185.551,1.73097,0.87436,0.78003,0.83732,0.8538,0.88627,0.5006,1.63038,0.83471,0.83345,0.0004505,0.0004505,0.0004505
52,187.53,1.65718,0.84741,0.77918,0.84143,0.85308,0.88468,0.49908,1.64638,0.83293,0.83404,0.00044951,0.00044951,0.00044951
53,189.305,1.57704,0.78727,0.78045,0.83495,0.86308,0.87962,0.50159,1.63921,0.83054,0.83184,0.00044852,0.00044852,0.00044852
54,193.047,1.56286,0.76674,0.77296,0.83901,0.85215,0.87699,0.49595,1.63236,0.83673,0.82989,0.00044753,0.00044753,0.00044753
55,195.021,1.79433,0.91258,0.77234,0.83003,0.83886,0.87584,0.4853,1.65981,0.85794,0.83136,0.00044654,0.00044654,0.00044654
56,196.884,1.74256,0.86484,0.7754,0.80891,0.8436,0.86003,0.46849,1.69372,0.9433,0.83672,0.00044555,0.00044555,0.00044555
57,198.638,1.58186,0.79726,0.77561,0.80903,0.84329,0.85479,0.47283,1.6657,1.01298,0.83692,0.00044456,0.00044456,0.00044456
58,200.383,1.64173,0.8083,0.78371,0.81357,0.84834,0.86106,0.48147,1.64524,0.97721,0.83552,0.00044357,0.00044357,0.00044357
59,203.254,1.43651,0.78791,0.77551,0.82875,0.85545,0.8797,0.49242,1.62395,0.87337,0.83223,0.00044258,0.00044258,0.00044258
60,205.071,1.67175,0.81585,0.77841,0.86422,0.8446,0.89918,0.50421,1.61312,0.81987,0.82953,0.00044159,0.00044159,0.00044159
61,208.147,1.65594,0.81631,0.77179,0.8671,0.85034,0.89888,0.50849,1.61542,0.81132,0.82942,0.0004406,0.0004406,0.0004406
62,212.29,1.56515,0.81369,0.77771,0.86548,0.85376,0.90177,0.51265,1.60142,0.81047,0.82919,0.00043961,0.00043961,0.00043961
63,214.087,1.56677,0.78811,0.78364,0.86405,0.85846,0.90386,0.51893,1.58259,0.81505,0.82762,0.00043862,0.00043862,0.00043862
64,217.644,1.61101,0.81845,0.77902,0.85668,0.84597,0.89833,0.49986,1.62379,0.81819,0.83074,0.00043763,0.00043763,0.00043763
65,219.992,1.7332,0.85481,0.77517,0.84621,0.86057,0.89932,0.50392,1.61265,0.83119,0.83268,0.00043664,0.00043664,0.00043664
66,221.883,1.66389,0.88252,0.77294,0.82617,0.86718,0.89234,0.49664,1.65524,0.85966,0.83525,0.00043565,0.00043565,0.00043565
67,223.802,1.62645,0.81026,0.78061,0.84688,0.83881,0.88938,0.48573,1.69611,0.87305,0.83774,0.00043466,0.00043466,0.00043466
68,226.382,1.56294,0.79212,0.77728,0.84729,0.85459,0.89684,0.4934,1.6548,0.83598,0.83321,0.00043367,0.00043367,0.00043367
69,230.929,1.63152,0.83173,0.76823,0.85392,0.85883,0.90133,0.5055,1.62863,0.81081,0.83133,0.00043268,0.00043268,0.00043268
70,232.874,1.62943,0.79372,0.765,0.85143,0.85558,0.89994,0.51081,1.60741,0.79595,0.83081,0.00043169,0.00043169,0.00043169
71,235.184,1.51029,0.81755,0.77782,0.84324,0.86677,0.89904,0.51746,1.58997,0.78812,0.83081,0.0004307,0.0004307,0.0004307
