epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,52.8436,2.02076,1.03565,0.85286,0.57991,0.85071,0.73864,0.36979,1.79206,1.57892,0.85649,0.00153009,0.00153009,0.00153009
96,53.4762,2.39458,1.18108,0.89094,0.5552,0.82227,0.693,0.30734,1.95072,1.62426,0.86331,0.00154261,0.00154261,0.00154261
97,54.1446,1.9237,1.08645,0.89164,0.5552,0.82227,0.693,0.30734,1.95072,1.62426,0.86331,0.00155505,0.00155505,0.00155505
98,54.7721,2.03504,1.04026,0.85412,0.5552,0.82227,0.693,0.30734,1.95072,1.62426,0.86331,0.0015674,0.0015674,0.0015674
99,55.3662,2.08035,1.07785,0.88657,0.5552,0.82227,0.693,0.30734,1.95072,1.62426,0.86331,0.00157968,0.00157968,0.00157968
100,55.8502,2.30672,1.1433,0.84964,0.52947,0.82227,0.67457,0.30725,1.87829,1.58803,0.8544,0.00159188,0.00159188,0.00159188
101,56.3367,2.26651,1.09399,0.86271,0.52947,0.82227,0.67457,0.30725,1.87829,1.58803,0.8544,0.001604,0.001604,0.001604
102,56.9439,2.32852,1.15725,0.83871,0.52947,0.82227,0.67457,0.30725,1.87829,1.58803,0.8544,0.00160004,0.00160004,0.00160004
103,57.6048,2.05667,1.04888,0.83386,0.52947,0.82227,0.67457,0.30725,1.87829,1.58803,0.8544,0.00159608,0.00159608,0.00159608
104,58.0793,1.98487,0.98415,0.83663,0.59186,0.82474,0.72515,0.36907,1.72965,1.48958,0.84175,0.00159212,0.00159212,0.00159212
105,58.4919,2.22121,1.09402,0.85385,0.59186,0.82474,0.72515,0.36907,1.72965,1.48958,0.84175,0.00158816,0.00158816,0.00158816
106,59.0396,1.95078,1.00297,0.82678,0.59186,0.82474,0.72515,0.36907,1.72965,1.48958,0.84175,0.0015842,0.0015842,0.0015842
107,59.4941,1.83369,0.95308,0.85075,0.59186,0.82474,0.72515,0.36907,1.72965,1.48958,0.84175,0.00158024,0.00158024,0.00158024
108,60.0325,2.19739,1.08108,0.85642,0.82806,0.70755,0.82329,0.44361,1.66466,1.31587,0.83196,0.00157628,0.00157628,0.00157628
109,60.594,1.8213,1.03245,0.85247,0.82806,0.70755,0.82329,0.44361,1.66466,1.31587,0.83196,0.00157232,0.00157232,0.00157232
110,61.1377,1.91235,1.00838,0.8453,0.82806,0.70755,0.82329,0.44361,1.66466,1.31587,0.83196,0.00156836,0.00156836,0.00156836
111,61.6856,2.03323,1.03856,0.82384,0.82806,0.70755,0.82329,0.44361,1.66466,1.31587,0.83196,0.0015644,0.0015644,0.0015644
112,62.7364,2.02864,0.93825,0.83804,0.81593,0.79858,0.85207,0.46145,1.64563,1.23706,0.82942,0.00156044,0.00156044,0.00156044
113,63.216,1.83355,1.05811,0.8843,0.81593,0.79858,0.85207,0.46145,1.64563,1.23706,0.82942,0.00155648,0.00155648,0.00155648
114,63.7097,2.04913,1.05749,0.84953,0.81593,0.79858,0.85207,0.46145,1.64563,1.23706,0.82942,0.00155252,0.00155252,0.00155252
115,64.2095,1.95158,0.97538,0.85986,0.81593,0.79858,0.85207,0.46145,1.64563,1.23706,0.82942,0.00154856,0.00154856,0.00154856
116,64.7706,2.21039,1.05287,0.87823,0.79033,0.79496,0.85016,0.45542,1.69282,1.15886,0.83089,0.0015446,0.0015446,0.0015446
117,65.2089,2.11293,1.02444,0.86179,0.79033,0.79496,0.85016,0.45542,1.69282,1.15886,0.83089,0.00154064,0.00154064,0.00154064
118,65.7223,2.26451,1.09942,0.86275,0.79033,0.79496,0.85016,0.45542,1.69282,1.15886,0.83089,0.00153668,0.00153668,0.00153668
119,66.1747,1.85448,0.9774,0.84134,0.79033,0.79496,0.85016,0.45542,1.69282,1.15886,0.83089,0.00153272,0.00153272,0.00153272
120,66.695,1.77751,0.89697,0.85955,0.75433,0.79858,0.86073,0.42485,1.8273,1.09796,0.83944,0.00152876,0.00152876,0.00152876
121,67.2378,1.90887,1.00015,0.84224,0.75433,0.79858,0.86073,0.42485,1.8273,1.09796,0.83944,0.0015248,0.0015248,0.0015248
122,67.9151,1.93077,0.94731,0.85274,0.75433,0.79858,0.86073,0.42485,1.8273,1.09796,0.83944,0.00152084,0.00152084,0.00152084
123,68.3484,2.18504,1.03011,0.83724,0.75433,0.79858,0.86073,0.42485,1.8273,1.09796,0.83944,0.00151688,0.00151688,0.00151688
124,68.8311,2.11338,1.06674,0.87786,0.74255,0.77233,0.85018,0.43212,1.80065,1.09167,0.84575,0.00151292,0.00151292,0.00151292
125,69.3127,2.10295,1.01614,0.8256,0.74255,0.77233,0.85018,0.43212,1.80065,1.09167,0.84575,0.00150896,0.00150896,0.00150896
126,69.7707,2.17407,1.07129,0.83441,0.74255,0.77233,0.85018,0.43212,1.80065,1.09167,0.84575,0.001505,0.001505,0.001505
127,70.2157,2.16189,1.13517,0.90157,0.74255,0.77233,0.85018,0.43212,1.80065,1.09167,0.84575,0.00150104,0.00150104,0.00150104
128,70.7126,2.00601,0.99186,0.85695,0.74839,0.78944,0.86001,0.47438,1.65846,1.04982,0.83292,0.00149708,0.00149708,0.00149708
129,71.4525,1.85217,0.93431,0.83792,0.74839,0.78944,0.86001,0.47438,1.65846,1.04982,0.83292,0.00149312,0.00149312,0.00149312
130,71.9858,1.76284,0.92177,0.85021,0.74839,0.78944,0.86001,0.47438,1.65846,1.04982,0.83292,0.00148916,0.00148916,0.00148916
131,73.1328,2.02474,0.97055,0.83625,0.74839,0.78944,0.86001,0.47438,1.65846,1.04982,0.83292,0.0014852,0.0014852,0.0014852
132,73.7583,1.95855,1.03508,0.84901,0.80354,0.81043,0.88614,0.50342,1.57407,0.98666,0.82755,0.00148124,0.00148124,0.00148124
133,74.3871,1.94884,1.01654,0.87939,0.80354,0.81043,0.88614,0.50342,1.57407,0.98666,0.82755,0.00147728,0.00147728,0.00147728
134,75.0463,1.98206,0.98771,0.83953,0.80354,0.81043,0.88614,0.50342,1.57407,0.98666,0.82755,0.00147332,0.00147332,0.00147332
135,75.7032,1.79473,0.90365,0.82193,0.80354,0.81043,0.88614,0.50342,1.57407,0.98666,0.82755,0.00146936,0.00146936,0.00146936
136,76.3489,2.03973,1.00254,0.81698,0.83893,0.82692,0.90777,0.45131,1.72968,0.97689,0.83906,0.0014654,0.0014654,0.0014654
137,76.777,2.1478,0.99875,0.83032,0.83893,0.82692,0.90777,0.45131,1.72968,0.97689,0.83906,0.00146144,0.00146144,0.00146144
138,77.201,1.97097,0.9818,0.84064,0.83893,0.82692,0.90777,0.45131,1.72968,0.97689,0.83906,0.00145748,0.00145748,0.00145748
139,77.6743,1.9787,0.99004,0.85991,0.83893,0.82692,0.90777,0.45131,1.72968,0.97689,0.83906,0.00145352,0.00145352,0.00145352
140,78.3857,2.19746,1.0866,0.82865,0.86627,0.81991,0.90275,0.47983,1.63046,1.01584,0.83339,0.00144956,0.00144956,0.00144956
141,78.8484,1.97712,0.99452,0.82154,0.86627,0.81991,0.90275,0.47983,1.63046,1.01584,0.83339,0.0014456,0.0014456,0.0014456
142,79.2655,1.7178,0.93162,0.82966,0.86627,0.81991,0.90275,0.47983,1.63046,1.01584,0.83339,0.00144164,0.00144164,0.00144164
143,79.6871,2.01827,0.95327,0.83308,0.86627,0.81991,0.90275,0.47983,1.63046,1.01584,0.83339,0.00143768,0.00143768,0.00143768
144,80.12,1.89039,1.03412,0.843,0.8479,0.80569,0.88114,0.49479,1.6109,1.01897,0.83714,0.00143372,0.00143372,0.00143372
145,80.5325,1.96844,0.97561,0.82517,0.8479,0.80569,0.88114,0.49479,1.6109,1.01897,0.83714,0.00142976,0.00142976,0.00142976
146,81.1696,2.1495,1.08049,0.85028,0.8479,0.80569,0.88114,0.49479,1.6109,1.01897,0.83714,0.0014258,0.0014258,0.0014258
147,81.7078,1.85467,0.94947,0.84227,0.8479,0.80569,0.88114,0.49479,1.6109,1.01897,0.83714,0.00142184,0.00142184,0.00142184
148,82.1577,2.02694,1.01313,0.83119,0.83827,0.78604,0.87242,0.47437,1.66622,0.92247,0.83934,0.00141788,0.00141788,0.00141788
149,82.7563,2.00924,0.997,0.84418,0.83827,0.78604,0.87242,0.47437,1.66622,0.92247,0.83934,0.00141392,0.00141392,0.00141392
150,83.5503,2.15135,1.10515,0.86618,0.83827,0.78604,0.87242,0.47437,1.66622,0.92247,0.83934,0.00140996,0.00140996,0.00140996
151,83.9655,1.89144,0.97025,0.83615,0.83827,0.78604,0.87242,0.47437,1.66622,0.92247,0.83934,0.001406,0.001406,0.001406
152,84.4265,1.92562,0.9664,0.86445,0.82762,0.76226,0.85975,0.43509,1.79359,0.86052,0.84045,0.00140204,0.00140204,0.00140204
153,84.8735,1.83388,0.93927,0.82291,0.82762,0.76226,0.85975,0.43509,1.79359,0.86052,0.84045,0.00139808,0.00139808,0.00139808
154,85.2959,2.06598,1.02318,0.82912,0.82762,0.76226,0.85975,0.43509,1.79359,0.86052,0.84045,0.00139412,0.00139412,0.00139412
155,85.9045,2.04053,1.0633,0.83133,0.82762,0.76226,0.85975,0.43509,1.79359,0.86052,0.84045,0.00139016,0.00139016,0.00139016
156,86.396,2.05771,1.01777,0.86049,0.79726,0.76777,0.86082,0.41809,1.86013,0.86569,0.84328,0.0013862,0.0013862,0.0013862
157,86.983,1.65376,0.89017,0.82646,0.79726,0.76777,0.86082,0.41809,1.86013,0.86569,0.84328,0.00138224,0.00138224,0.00138224
158,87.399,1.96088,1.0093,0.86911,0.79726,0.76777,0.86082,0.41809,1.86013,0.86569,0.84328,0.00137828,0.00137828,0.00137828
159,88.166,1.77604,0.85342,0.84347,0.79726,0.76777,0.86082,0.41809,1.86013,0.86569,0.84328,0.00137432,0.00137432,0.00137432
160,88.7994,2.01334,0.94354,0.83984,0.79291,0.78436,0.86595,0.43578,1.81757,0.87589,0.84508,0.00137036,0.00137036,0.00137036
161,89.3849,2.2546,1.0479,0.84086,0.79291,0.78436,0.86595,0.43578,1.81757,0.87589,0.84508,0.0013664,0.0013664,0.0013664
162,89.8254,1.85326,0.93644,0.8235,0.79291,0.78436,0.86595,0.43578,1.81757,0.87589,0.84508,0.00136244,0.00136244,0.00136244
163,90.3356,2.09533,1.03772,0.83805,0.79291,0.78436,0.86595,0.43578,1.81757,0.87589,0.84508,0.00135848,0.00135848,0.00135848
164,90.8016,1.90065,0.995,0.84198,0.77427,0.78841,0.8574,0.45926,1.71201,0.85355,0.84212,0.00135452,0.00135452,0.00135452
165,91.2225,1.76514,0.89582,0.86903,0.77427,0.78841,0.8574,0.45926,1.71201,0.85355,0.84212,0.00135056,0.00135056,0.00135056
166,91.6855,1.88577,0.89584,0.83721,0.77427,0.78841,0.8574,0.45926,1.71201,0.85355,0.84212,0.0013466,0.0013466,0.0013466
167,92.128,1.99335,0.93681,0.83594,0.77427,0.78841,0.8574,0.45926,1.71201,0.85355,0.84212,0.00134264,0.00134264,0.00134264
168,92.5509,1.95194,0.91066,0.83234,0.80205,0.7891,0.86666,0.48594,1.65828,0.83205,0.83651,0.00133868,0.00133868,0.00133868
169,93.3058,2.01079,0.98462,0.86764,0.80205,0.7891,0.86666,0.48594,1.65828,0.83205,0.83651,0.00133472,0.00133472,0.00133472
170,93.9387,1.84535,0.87672,0.83689,0.80205,0.7891,0.86666,0.48594,1.65828,0.83205,0.83651,0.00133076,0.00133076,0.00133076
171,94.6113,2.3124,1.06617,0.82847,0.80205,0.7891,0.86666,0.48594,1.65828,0.83205,0.83651,0.0013268,0.0013268,0.0013268
172,95.0515,1.96825,0.98728,0.87366,0.79395,0.79858,0.87313,0.49832,1.60387,0.81621,0.83041,0.00132284,0.00132284,0.00132284
173,95.4745,1.94044,0.94795,0.83796,0.79395,0.79858,0.87313,0.49832,1.60387,0.81621,0.83041,0.00131888,0.00131888,0.00131888
174,95.9324,2.03843,0.96226,0.87603,0.79395,0.79858,0.87313,0.49832,1.60387,0.81621,0.83041,0.00131492,0.00131492,0.00131492
175,96.3585,1.73671,0.8797,0.85099,0.79395,0.79858,0.87313,0.49832,1.60387,0.81621,0.83041,0.00131096,0.00131096,0.00131096
176,96.8778,1.76276,0.87397,0.80305,0.81357,0.79621,0.88578,0.49092,1.62935,0.80879,0.82884,0.001307,0.001307,0.001307
177,97.3781,1.978,0.9573,0.84209,0.81357,0.79621,0.88578,0.49092,1.62935,0.80879,0.82884,0.00130304,0.00130304,0.00130304
178,97.7995,1.71187,0.89456,0.84076,0.81357,0.79621,0.88578,0.49092,1.62935,0.80879,0.82884,0.00129908,0.00129908,0.00129908
179,98.5519,1.67855,0.81302,0.81815,0.81357,0.79621,0.88578,0.49092,1.62935,0.80879,0.82884,0.00129512,0.00129512,0.00129512
180,99.0653,1.95383,0.88085,0.81545,0.78345,0.84017,0.90001,0.46996,1.69212,0.82099,0.83289,0.00129116,0.00129116,0.00129116
181,99.5232,2.0885,0.96938,0.84652,0.78345,0.84017,0.90001,0.46996,1.69212,0.82099,0.83289,0.0012872,0.0012872,0.0012872
182,100.042,1.66655,0.8408,0.84006,0.78345,0.84017,0.90001,0.46996,1.69212,0.82099,0.83289,0.00128324,0.00128324,0.00128324
