epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,60.0595,2.39123,1.35901,0.88295,0.06556,0.14014,0.03771,0.01546,1.6992,3.16097,0.82042,0.000753432,0.000753432,0.000753432
43,61.6854,2.46786,1.42169,0.89339,0.08889,0.19002,0.0532,0.02172,1.76057,3.12168,0.82584,0.000770146,0.000770146,0.000770146
44,63.3772,2.50451,1.3762,0.89937,0.08889,0.19002,0.0532,0.02172,1.76057,3.12168,0.82584,0.00078678,0.00078678,0.00078678
45,65.0368,2.05,1.15157,0.87553,0.08444,0.18052,0.04988,0.01663,1.95885,3.08984,0.84421,0.000803334,0.000803334,0.000803334
46,66.5396,2.35443,1.27512,0.86384,0.08444,0.18052,0.04988,0.01663,1.95885,3.08984,0.84421,0.00081981,0.00081981,0.00081981
47,68.1952,2.24478,1.27899,0.87765,0.10556,0.22565,0.06536,0.02112,1.84939,3.02551,0.83804,0.000836206,0.000836206,0.000836206
48,69.9194,2.23696,1.24254,0.87109,0.10556,0.22565,0.06536,0.02112,1.84939,3.02551,0.83804,0.000852524,0.000852524,0.000852524
49,71.5871,2.16532,1.24199,0.84373,0.13778,0.29454,0.0986,0.0384,1.75047,2.94444,0.83132,0.000868762,0.000868762,0.000868762
50,73.7291,2.21174,1.1708,0.84926,0.13778,0.29454,0.0986,0.0384,1.75047,2.94444,0.83132,0.00088492,0.00088492,0.00088492
51,75.4355,2.16829,1.13992,0.85197,0.21,0.44893,0.17582,0.08031,1.80743,2.87005,0.83125,0.000901,0.000901,0.000901
52,76.9586,2.71064,1.32289,0.89889,0.21,0.44893,0.17582,0.08031,1.80743,2.87005,0.83125,0.000917,0.000917,0.000917
53,77.6695,2.34788,1.1631,0.89117,0.21,0.44893,0.17582,0.08031,1.80743,2.87005,0.83125,0.000932922,0.000932922,0.000932922
54,78.3642,2.25622,1.17772,0.86796,0.23667,0.50594,0.20684,0.10466,1.73488,2.78726,0.82417,0.000948764,0.000948764,0.000948764
55,78.9534,2.06709,1.16594,0.85545,0.23667,0.50594,0.20684,0.10466,1.73488,2.78726,0.82417,0.000964526,0.000964526,0.000964526
56,79.5181,2.23415,1.26959,0.8772,0.23667,0.50594,0.20684,0.10466,1.73488,2.78726,0.82417,0.00098021,0.00098021,0.00098021
57,80.1208,2.17729,1.18129,0.88365,0.21,0.44893,0.17083,0.08196,1.89892,2.69934,0.84021,0.000995814,0.000995814,0.000995814
58,80.6893,2.30125,1.16433,0.8883,0.21,0.44893,0.17083,0.08196,1.89892,2.69934,0.84021,0.00101134,0.00101134,0.00101134
59,81.2734,2.24499,1.11186,0.86245,0.21,0.44893,0.17083,0.08196,1.89892,2.69934,0.84021,0.00102679,0.00102679,0.00102679
60,81.8405,2.13895,1.11862,0.87242,0.23444,0.50119,0.20755,0.08631,2.15936,2.60555,0.86997,0.00104215,0.00104215,0.00104215
61,82.3954,2.23585,1.21562,0.88232,0.23444,0.50119,0.20755,0.08631,2.15936,2.60555,0.86997,0.00105744,0.00105744,0.00105744
62,82.9287,2.49163,1.21161,0.85359,0.23444,0.50119,0.20755,0.08631,2.15936,2.60555,0.86997,0.00107265,0.00107265,0.00107265
63,83.723,2.37472,1.19571,0.89758,0.25556,0.54632,0.25306,0.1015,2.19061,2.60494,0.8659,0.00108778,0.00108778,0.00108778
64,84.3269,2.05329,1.23654,0.85761,0.25556,0.54632,0.25306,0.1015,2.19061,2.60494,0.8659,0.00110283,0.00110283,0.00110283
65,84.8661,2.45895,1.21713,0.85719,0.25556,0.54632,0.25306,0.1015,2.19061,2.60494,0.8659,0.0011178,0.0011178,0.0011178
